8.46292	0.243462	-3.04035	0.0287602	0	8.46292	0.243462	8.6	0.25	-3.00029	0	2.29669e-314	6.95322e-310
8.33448	0.23813	-3.02207	0.0210133	-0.00703263	8.44818	0.251553	8.45	0.25	-3.00027	0	0.696812	6.95322e-310
8.29932	0.252391	-2.40447	0.0305817	0.00493271	8.56759	0.241943	8.45	0.25	0	0	0.696812	80.3129
8.22269	0.249059	-2.36207	0.0145142	-0.00815708	8.45582	0.253997	8.45	0.25	0	0	2.86247	80.3129
8.12631	0.249442	-2.20642	0.011717	-0.00964668	8.42544	0.254042	8.35	0.25	-1.81979	0	2.86247	2.90839
8.04166	0.250842	-2.16011	-4.90448e-05	-0.0175673	8.23962	0.24916	8.25	0.25	-1.81978	0	2.05663	2.90839
7.85615	0.246297	-2.71233	-0.00160956	-0.015966	7.93286	0.188391	8.05	0.2	-3.99976	-0.99994	2.05663	20.6871
7.73828	0.236818	-2.68465	0.0108677	-0.00155873	7.84073	0.159858	7.85	0.15	-3.99972	-0.99993	0.839492	20.6871
7.57678	0.229629	-2.87312	0.0178506	0.00569002	7.61269	0.155818	7.7	0.15	-2.99982	0	0.839492	2.42403
7.44947	0.213665	-2.8465	0.0371955	0.022617	7.54016	0.159641	7.55	0.15	-2.99982	0	0.588788	2.42403
7.35103	0.188042	-2.51227	0.0673637	0.0448013	7.50815	0.0953827	7.45	0.100001	-1.8165	-0.908239	0.588788	6.58806
7.23334	0.138053	-2.47796	0.11815	0.0828205	7.3426	0.0345312	7.35	0.0500011	-1.81648	-0.90823	1.28754	6.58806
7.08335	0.109003	-2.59908	0.134092	0.0914828	7.20598	0.00492725	7.2	9.49949e-07	-2.72851	-0.909507	1.28754	1.31097
6.96026	0.046434	-2.57478	0.183354	0.124341	7.05406	-0.0533413	7.05	-0.0499992	-2.72849	-0.909499	1.0987	1.31097
6.86691	-0.0245758	-2.28655	0.240661	0.16334	6.74585	-0.143185	6.95	-0.15	-1.81898	-1.81898	1.0987	5.56023
6.76222	-0.114018	-2.27664	0.303163	0.202129	6.84972	-0.258748	6.85	-0.25	-1.81896	-1.81897	1.71558	5.56023
6.66046	-0.183302	-2.25311	0.344504	0.225502	6.66966	-0.346668	6.75	-0.349999	-2.00076	-2.00075	1.71558	0.8913
6.56821	-0.28449	-2.26317	0.408222	0.263908	6.64329	-0.462604	6.65	-0.449999	-2.00076	-2.00075	2.19971	0.8913
6.53307	-0.388192	-1.90492	0.49368	0.334407	6.60862	-0.557035	6.6	-0.549999	-0.998836	-1.99769	2.19971	11.493
6.46533	-0.484384	-1.91704	0.551406	0.365525	6.56029	-0.650892	6.55	-0.65	-0.99884	-1.99769	2.0709	11.493
6.43262	-0.601855	-1.61326	0.651307	0.450006	6.40696	-0.842921	6.5	-0.85	-0.908747	-3.63498	2.0709	12.3331
6.37172	-0.743078	-1.68448	0.741922	0.502306	6.45805	-1.05268	6.45	-1.05	-0.908739	-3.63494	5.81566	12.3331
6.29182	-0.850478	-1.79764	0.792044	0.514856	6.38626	-1.15695	6.35	-1.15	-1.81897	-1.81898	5.81566	3.15325
6.22126	-0.992622	-1.89242	0.869793	0.556434	6.25499	-1.25007	6.25	-1.25	-1.81896	-1.81896	3.8035	3.15325
6.27433	-1.19392	-1.43732	1.13284	0.860302	6.43125	-1.48148	6.3	-1.45	0.909739	-3.63894	3.8035	61.7364
6.25066	-1.34828	-1.56515	1.23622	0.909048	6.36328	-1.65656	6.35	-1.65	0.909727	-3.63891	5.95245	61.7364
6.21668	-1.46564	-1.66422	1.29548	0.913394	6.3228	-1.81431	6.3	-1.8	-0.999494	-2.9985	5.95245	3.50345
6.19222	-1.63218	-1.84297	1.38455	0.949534	6.24641	-1.95075	6.25	-1.95	-0.999489	-2.99847	5.85093	3.50345
6.20833	-1.8604	-2.13816	1.59257	1.16741	6.31851	-2.10969	6.3	-2.1	0.999984	-2.99994	5.85093	21.3419
6.22722	-2.02137	-2.25157	1.67861	1.18962	6.34644	-2.23829	6.35	-2.25	0.999979	-2.99994	3.31974	21.3419
6.23438	-2.15231	-2.24476	1.7261	1.15812	6.32593	-2.40018	6.35	-2.4	0	-2.72613	3.31974	1.87891
6.26514	-2.32903	-2.37082	1.80075	1.16144	6.34927	-2.55175	6.35	-2.55	0	-2.72611	3.10037	1.87891
6.31241	-2.50838	-2.56114	1.89	1.19649	6.43125	-2.71878	6.4	-2.7	0.909499	-2.72851	3.10037	2.43356
6.36695	-2.681	-2.65308	1.95582	1.19082	6.43257	-2.84245	6.45	-2.85	0.909503	-2.72851	1.66102	2.43356
6.39296	-2.78664	-2.49714	1.98092	1.13787	6.46536	-3.00452	6.45	-3	0	-2.99754	1.66102	3.438
6.4357	-2.95281	-2.60892	2.01568	1.10952	6.44119	-3.14955	6.45	-3.15	0	-2.99754	2.18485	3.438
6.49693	-3.10938	-2.68774	2.06585	1.09845	6.52249	-3.32007	6.5	-3.3	0.910402	-2.7312	2.18485	0.986022
6.55592	-3.28744	-2.78267	2.09709	1.06549	6.5453	-3.45745	6.55	-3.45	0.910402	-2.7312	1.67864	0.986022
6.64092	-3.44986	-2.9144	2.15032	1.06461	6.6358	-3.59197	6.65	-3.6	1.81722	-2.72583	1.67864	1.01481
6.72866	-3.6206	-2.98421	2.19016	1.04315	6.76011	-3.75457	6.75	-3.75	1.81721	-2.72581	1.07169	1.01481
